BTUNGPLHEAT,KWHOTH,KWHSPH,KWHCOL,KWHWTH,SQFTEST_x,FUELHEAT_x,TYPEHUQ_x,MONPOOL,ELWATER_x,BEDROOMS,kwh
1.9787375,3767.1003,31.557499,1730.6023,58.975765,900,-2,5,-2,0,2,6083.78
64395,17477.99,8.781121,10512.022,-99.54146,4880,1,2,6,0,3,27545.73
-0.6634329,6978.221,9194.032,1140.898,-45.933197,3100,5,2,-2,0,4,20953.8
-1.7886618,4340.378,5437.1187,2246.4639,4036.7542,1680,5,1,-2,1,2,26334.45
0.53162086,2851.2202,-16.480835,2587.8381,-162.30707,800,-2,5,-2,0,2,5892.1
-0.32441038,1262.765,-32.57154,-6.28048,6.5244474,1000,1,5,-2,0,1,1520.4
6.503715,3209.2734,4.5884514,187.4074,-44.86786,2200,1,3,-2,0,3,1096.75
-1.0752069,2225.428,-28.340702,1466.7241,-35.110767,1190,1,3,-2,0,2,3297.81
0.6040897,2402.6145,-86.006256,457.3225,-212.63321,740,1,2,-2,0,2,3793.12
0.4108947,6533.357,530.6778,1887.7642,111.624916,1500,3,2,3,0,3,14562.5
0.06873553,6615.804,4270.815,2893.6936,-12.493524,2000,5,3,-2,0,2,18597.47
-0.9819274,7205.432,60.30267,6302.587,2254.2378,3010,1,2,-2,1,3,19093.09
-222.64066,5320.78,-73.50212,-113.12569,54.43183,2200,1,2,-2,0,3,5753.72
-11.00829,8718.116,-29.64832,890.1018,-10.357579,2800,1,2,-2,0,4,10213.52
-0.6992068,3388.2178,-15.676119,566.9246,76.566605,1460,1,3,-2,0,3,2782.56
0.51063454,2564.2046,43.467083,825.72894,14.686522,1000,3,4,-2,0,3,1781.56
-0.3228674,3481.6067,1005.6131,1375.7008,-81.09314,650,1,5,-2,0,2,3654.5
0.3808734,4872.7607,15.02876,1128.8064,-23.14558,1500,1,2,-2,0,2,5584.26
0.9873739,2378.5425,159.68848,-143.99055,1472.3071,1280,3,2,-2,1,5,5937.96
-1.3455174,4313.1064,1930.08,1790.9794,2845.3262,750,5,5,-2,1,2,13063.29
1.3390402,2328.5112,-81.58528,-281.26324,-17.108522,400,1,1,-2,0,2,4323.38
-3.9728794,4379.811,59.019684,3898.7932,-207.84776,1400,1,2,-2,0,2,7411.01
-0.055787005,4148.5254,3458.7922,2973.1902,1851.1301,2500,5,2,-2,1,3,15887.6
0.58004117,4922.9717,48.722065,3698.0347,3592.347,1400,1,2,-2,1,3,15647.7
-0.19911702,1150.6052,-4.3580317,443.8409,-95.281204,780,1,2,-2,0,3,960.92
-2.0130444,7798.36,1176.228,3628.035,1879.9052,2200,5,2,-2,1,3,12006.66
-0.6774866,6760.7734,-28.971527,1514.1211,5941.878,1800,1,2,-2,1,4,14332.91
-0.2684451,4086.7087,-33.629227,1428.7609,3688.3816,2680,1,2,-2,1,4,10607.52
-0.26486623,2522.524,1513.0809,531.56525,1498.2323,1000,1,2,-2,1,2,5544.2
-5.948912,7219.8726,2679.3657,3905.6301,978.2636,1500,5,2,-2,1,4,15164.35
-0.002456617,3768.8645,1564.8339,1105.1853,1868.2656,800,5,4,-2,1,1,9330.1
0.3465214,3090.5608,-12.626874,579.4839,11.80493,1800,1,2,-2,0,3,5586.05
0.48826793,3049.8687,1058.488,3270.9824,2006.8667,1020,5,2,-2,1,2,2003.41
0.8026417,1503.7063,725.55365,323.16165,1841.4921,500,5,5,-2,1,1,4970.06
0.27781644,6472.3203,-127.3081,3105.422,108.47149,1400,1,2,2,0,3,10470.73
0.5975101,4289.072,5110.1094,640.02185,4549.7583,1300,5,1,-2,1,3,14627.34
-0.7715981,6887.322,84.889595,976.2663,198.2916,2400,1,2,-2,0,4,8948.82
-9.124075,5604.5605,1750.7787,1575.739,-55.562744,3000,1,2,-2,0,3,12000.73
0.70722234,2884.0188,912.34204,4190.428,1899.9054,1560,5,3,-2,1,2,14561.69
-0.7657752,6295.205,-70.08397,6819.5093,2966.631,1380,-2,2,-2,1,3,19032.34
1.9590476,6630.639,-36.89128,3410.3616,-48.277832,3270,1,2,-2,0,5,11579.51
0.112094484,6542.868,36.84453,1433.1481,4414.4917,3000,2,2,-2,1,0,13184
-0.2513972,2607.7852,5217.566,1538.2726,1373.4794,2400,5,5,-2,1,3,5238.45
-0.2874341,4230.402,21.896435,1057.7186,178.53908,800,1,4,-2,0,2,5007.07
0.36422396,1732.9451,1074.5696,1102.2957,951.47925,600,5,4,-2,1,1,3340.02
-0.6725482,6383.256,-70.93414,1488.6105,13999.495,2000,1,2,-2,1,3,27703.42
0.5346926,2141.1,3093.2573,1093.3844,55.26547,530,5,2,-2,0,2,6340.91
-0.1326514,515.3639,2762.8408,113.51082,1060.8594,1170,5,5,-2,1,1,5560.23
1.4237373,6932.689,58.718403,1460.5571,-73.60857,1390,1,2,-2,0,2,11628.03
-2.5597882,8996.914,84.63139,2923.5964,696.3768,3200,1,2,-2,0,4,11264.09
0.69058514,4603.5264,4834.0625,1402.8722,5775.834,1400,5,2,-2,1,4,17667.51
0.8296284,3230.399,1130.9829,1202.863,2430.052,900,5,5,-2,1,2,3443.91
0.112850085,1014.5383,785.30273,134.9898,1353.7284,680,5,5,-2,1,2,2238.8
0.2925763,2704.1482,8688.573,11.320766,3987.9941,1300,5,2,-2,1,4,21068.96
0.19622023,4241.2373,775.925,551.44165,-14.763096,1600,1,4,-2,0,2,3584.94
10221.005,2912.5286,-12.098521,638.15283,788.60693,2300,1,2,4,1,5,3621.8
0.96872723,3027.4595,1279.0425,714.8613,2593.3376,620,5,5,-2,1,1,8787.26
-18.211296,4592.5356,566.08417,1142.8507,4385.555,4500,7,2,-2,1,6,12706.56
0.6808573,1379.9633,1907.5392,525.4767,-107.47403,600,5,5,-2,0,1,2397.76
0.08040399,2578.7805,684.5848,2228.7976,1134.5565,2900,5,4,-2,1,1,5981.54
2.717913,7312.901,9.448433,1597.6116,0.37093985,2570,1,2,-2,0,4,8919.55
-0.14494775,8100.7866,-43.069305,2677.1438,177.03523,2500,1,2,-2,0,3,13142.79
-28.744888,4012.4673,-22.72355,2018.6312,13.519489,700,1,5,-2,0,1,7029.07
74.77596,10128.686,4708.179,9060.514,3089.0725,5200,1,2,-2,1,5,28115.65
-1.7273912,7644.773,-11.395145,8159.214,2393.5132,3000,-2,2,-2,1,4,16512.1
0.72812945,4088.4304,5154.6504,2876.8054,2488.7505,1490,5,1,-2,1,4,15406.11
-0.69094706,4166.6353,1853.8723,1059.9312,1865.2399,450,5,1,-2,1,3,5812.55
0.8335365,2708.254,130.93695,918.69025,1562.9768,980,1,1,-2,1,2,4497.44
-0.39602843,6550.508,-10.366138,1688.1749,4.5909576,770,1,4,-2,0,2,11816.16
0.63739526,1521.6047,1646.5743,508.14825,1184.567,500,5,5,-2,1,1,6140.27
-0.54270184,2875.5718,14.175308,-202.09286,49.471912,920,1,2,-2,0,2,2405.79
8.566149,2223.846,6659.5063,263.47647,1326.786,3600,5,2,-2,1,4,4716.87
-1.5664848,7278.757,-36.449013,1043.2788,30.544588,3000,1,2,-2,0,4,9597.07
1.3785839,5459.146,46.072216,2934.6074,1.952769,1700,1,2,-2,0,5,11054.78
-6.8448644,8388.555,33.393,1468.704,-9.99354,2000,1,2,-2,0,3,9137.57
-3.4799607,3813.2986,9.690148,69.38791,113.37132,1100,1,2,-2,0,3,3405.88
0.04783325,2776.1536,-156.68243,152.1122,209.42007,560,3,1,-2,0,1,3215.01
0.08840883,5343.5063,1556.6112,-300.85693,1673.9945,2150,5,2,-2,1,4,7171.36
2.4680905,7924.9243,703.3805,1068.9727,-133.30449,1300,1,2,-2,0,3,9534.04
0.5572117,1598.5535,5190.281,245.61325,1314.5066,1040,5,3,-2,1,2,3482.38
-19.404451,9647.595,45.389416,4842.823,36.590363,1710,1,2,4,0,3,17645.74
3.0040767,5791.1987,77.90675,2544.0144,141.45883,2220,1,2,-2,0,3,7368.07
-1.6742477,4994.143,1054.9366,1015.3772,3895.4026,3000,7,2,-2,1,3,10294.1
0.914829,3375.9685,-86.764885,4549.469,1160.1122,1550,1,2,-2,1,3,16750.4
-0.690166,3152.2988,1292.1946,652.1253,3339.208,750,5,5,-2,1,2,7893.67
0.2114022,3795.0608,-0.7143021,1161.398,35.051605,2200,1,2,-2,0,3,4974.71
-0.22767675,6402.811,30.201195,1680.1464,-46.547646,2800,1,3,-2,0,2,9992.72
3.5966952,6948.324,-36.99414,1508.3207,-118.635956,1110,3,2,0,0,3,15761.97
-0.15475889,7095.348,5.404304,3387.0776,-47.250732,1250,1,2,-2,0,2,14177.01
-1.1205447,9462.264,-108.76213,1261.6334,-38.427593,1800,1,3,-2,0,2,15800.89
-1.1947359,2751.53,421.85657,425.95462,93.11,1130,1,2,-2,0,3,3850
-0.1625513,2367.9407,1124.2842,1347.6234,1770.6976,810,5,4,-2,1,1,6134.6
-0.3851553,7868.5347,-0.9490854,1566.8838,214.98227,1900,1,2,-2,0,4,10459.86
-0.6068252,4760.498,21.805506,4232.5938,11.458447,2000,1,2,-2,0,4,10065.57
-5.1119285,4118.0522,9.242765,1432.6421,56.496315,1370,1,2,-2,0,3,3874.41
-0.5424988,3664.2104,10.50376,1482.336,-17.516071,970,1,3,-2,0,2,5497.74
1.0000945,2430.4856,8095.374,2503.5186,4470.841,1600,5,2,-2,1,4,18321.92
-27.39639,6646.2114,27.434086,2750.4246,19.935966,1740,1,2,5,0,3,7287.23
-0.1795885,5188.882,11.924881,2302.0784,2588.5303,2200,3,2,-2,1,3,10443.21
-0.17809458,1471.8186,2966.3333,3342.7676,848.62854,1580,5,3,-2,1,2,10480.73
0.10302229,1584.7186,-23.125303,1213.7157,-85.903366,1500,3,5,-2,0,2,1613.36
0.79894114,3290.289,1177.2142,267.36618,2293.6396,3010,1,3,-2,1,4,3855.11
1.4031687,6175.8726,26.01587,1943.7808,9.586798,1700,1,2,-2,0,3,12669.85
0.47020066,2887.0542,4640.4756,937.3931,2413.302,2080,5,4,-2,1,3,11116.38
0.03601958,5062.5054,792.5333,1391.3951,49.846542,1200,1,2,-2,0,3,13741.1
-0.34450138,1961.191,2261.7334,1167.0801,1475.1587,550,5,5,-2,1,1,6530.89
-26.325615,10096.431,59.775833,714.1758,112.1804,2200,2,2,4,0,4,12309.14
-0.03715171,7356.552,989.2036,1737.0804,-80.77704,2130,1,2,-2,0,3,10046.79
18.86199,7016.849,-65.643326,1181.6959,-40.408154,1400,1,2,-2,0,4,8588
0.8620917,1561.956,4716.4478,-30.638935,5734.5815,1100,5,2,-2,1,2,12177.85
-1.8493164,4073.7441,1592.4535,774.78705,-578.7457,1000,2,3,-2,0,3,9565.04
-1.881957,6932.495,5994.335,2700.9832,1986.642,2820,5,2,-2,1,4,24368.83
-0.1625513,3072.1506,575.9142,2256.8403,3899.8384,1000,5,5,-2,1,2,12349.08
-3.7944727,8939.567,89.95676,2517.0251,152.16582,3000,2,2,-2,0,4,14473.14
-0.7448712,5191.1484,-49.247414,3326.383,233.87685,2460,1,2,-2,0,4,11336.95
7.097333,7597.5947,-45.089226,997.10925,3376.8047,1340,3,2,4,1,4,12784.51
0.39265043,4401.5605,-109.18902,689.6288,-75.711426,1170,1,5,-2,0,2,4165.23
0.8071539,1241.16,15.277654,405.5836,1180.4479,450,99,5,-2,1,1,2057.78
-0.5138937,5357.9766,-51.7564,1437.0645,4027.4827,1200,1,1,-2,1,3,11617.18
-0.77878493,5546.9277,298.7162,1357.1028,-67.78889,1700,1,2,-2,0,4,8715.41
0.3273065,5428.7188,2623.494,1386.0304,1732.1364,1350,1,2,-2,1,3,10598.51
0.21035524,2373.983,28.265404,842.39514,22.927053,1290,1,1,-2,0,3,2139.06
-10.192444,10002.7705,183.23706,-25.022053,27.00189,3300,1,2,-2,0,4,9744.82
-3.2715886,7386.4937,-30.15865,220.21451,-26.642756,580,1,4,-2,0,2,10810.15
0.3695886,4231.108,1473.8036,81.77908,1818.6089,550,5,5,-2,1,2,8700.63
-0.14301632,732.6474,1430.6174,399.15564,858.34955,600,5,5,-2,1,0,4180.88
-0.032616477,1978.3824,504.31546,801.8853,1267.3293,800,5,5,-2,1,1,5734.1
0.32326365,1564.6637,211.43161,819.9645,-30.233843,350,3,5,-2,0,1,3022.4
-0.000291367,1410.8113,2592.2659,-97.51352,1785.8873,900,5,5,-2,1,1,9289.79
0.18549888,2512.031,4729.592,2152.895,1649.3245,1580,5,3,-2,1,3,14819.84
0.97218275,1569.8883,16.825727,851.7498,2055.9556,850,-2,5,-2,1,2,4707.79
14.954271,14471.319,3.7961044,7001.98,-120.06739,3080,1,2,12,0,4,20780.15
0.17784391,3669.0496,-16.513783,2194.386,2303.7456,1180,2,2,-2,1,3,8858.54
-0.11486343,2650.0881,3077.6885,195.11247,1436.908,790,5,4,-2,1,2,7618.05
0.005469539,1572.3905,-51.02504,-56.978268,-38.175117,720,1,5,-2,0,1,676.32
4.753634,8199.526,1613.747,4261.3076,1923.0775,1700,5,2,-2,1,4,19284.64
-0.9064081,4243.4507,-9.597038,951.52856,-39.568943,1290,1,2,-2,0,3,4609.67
2.3440244,7911.4897,1833.8672,1769.3567,-74.88365,3200,1,2,-2,0,4,11747.34
-0.1326514,2472.9128,3198.2478,725.93506,-438.912,1080,5,5,-2,0,2,15475.09
0.4028094,4206.304,347.03876,457.3951,1693.8225,1300,1,2,-2,1,4,5904.68
0.81299955,5857.904,9976.745,1046.5576,3280.7964,1960,5,2,-2,1,3,25789.5
-0.17542563,3578.3196,1295.5153,944.9247,-30.05875,1100,7,2,-2,0,2,2899.19
-0.014626606,3395.429,178.54239,1310.5293,-28.833157,1230,1,2,-2,0,3,5338.44
-0.6634802,3449.9307,-115.13387,626.17883,2650.4592,2500,1,2,-2,1,4,4842.92
2.533116,11030.827,-7.3134584,1033.0511,-225.17027,3500,1,2,-2,0,3,16142.18
-0.1060053,5179.124,432.46887,589.1686,3185.616,1700,2,2,-2,1,4,10462.1
-0.09006776,6207.727,877.0865,1515.4135,4726.142,1600,7,2,-2,1,3,13937.51
0.6203562,5941.591,-34.616035,962.9136,-80.03416,1370,3,2,-2,0,3,10979.78
-1.9091358,4202.0513,592.29816,1155.9504,1299.9985,2200,1,3,-2,1,2,7016.11
0.55676836,2064.177,1077.0271,739.6358,1273.2246,960,5,5,-2,1,1,4726.32
0.24137734,4518.367,505.45975,378.61127,5082.8857,1300,7,2,-2,1,2,12644.41
0.13712026,5185.099,37.36728,1781.8435,-9.400859,1500,1,2,-2,0,4,7428.73
0.6018679,5990.561,-57.173695,1183.8585,50.4317,2600,1,2,-2,0,3,6858
727.8626,7019.778,2140.554,2520.1335,-159.76527,2800,1,2,-2,0,3,9959.93
-24.662024,6956.983,359.72812,3574.5283,1557.7267,780,5,5,-2,1,1,17868.75
-0.50550586,4060.6753,18.501154,2.9918199,44.404736,1390,1,3,-2,0,3,3323.47
-0.27605414,2416.8835,995.2759,2496.6848,1743.9307,600,5,5,-2,1,1,10910.83
0.54438883,3600.938,48.327282,-50.94072,-85.463394,2200,1,2,-2,0,3,2778.04
-0.064819016,5993.444,12318.269,388.79395,3224.3833,2200,5,2,-2,1,3,23765.5
-0.35926244,8385.228,-58.53144,2393.7688,114.36834,2500,1,2,-2,0,4,9845.62
-0.19222067,1511.4512,7289.5225,-250.09271,1354.2178,1500,5,3,-2,1,4,10874.36
-0.35038418,1604.3379,5915.0522,744.4306,1684.0352,950,5,3,-2,1,1,10294.7
0.20744719,1725.4331,102.3938,1090.2673,-74.45587,800,1,5,-2,0,1,2718.34
-0.044794373,6011.944,9.974643,916.4623,-83.93085,1600,3,2,-2,0,3,5713.77
-0.13406579,4048.9126,-66.468895,1338.371,3890.709,950,3,2,-2,1,4,9030.17
0.24222714,4811.8335,583.4028,647.3191,-186.59871,1300,3,4,-2,0,3,6642
-0.23974626,3543.5488,38.046207,770.52405,105.649994,950,1,4,-2,0,2,2489.08
-13.271337,4988.22,-27.725605,634.4305,2356.9888,2100,1,3,-2,1,4,4681.44
0.665566,3795.82,1347.0316,2132.728,2302.5066,790,5,2,-2,1,4,13037.64
8.58502,5223.6772,-41.34134,1036.4341,-10.794599,3800,1,2,-2,0,6,4442.41
-1.464222,7381.451,8875.561,1426.7131,2082.3118,1350,5,2,-2,1,4,24118.71
2.7818794,6962.474,2736.2034,4625.633,-42.644478,1650,5,2,-2,1,3,22764.14
0.608609,3957.0647,3682.581,1787.939,2743.6638,1800,5,2,-2,1,3,11979.43
0.9096436,3798.8945,-11.569787,1039.4255,-56.37341,2100,1,2,-2,0,4,5487.1
1.0865866,5048.2173,467.22513,1227.8369,36.143124,2500,1,2,-2,0,3,6977.85
0.31005064,5271.304,6389.158,2837.5806,3665.2341,1600,5,2,-2,1,3,21117.68
0.009647145,3718.244,4753.7925,3750.4583,1184.4569,1500,5,2,-2,1,3,12056.76
0.10574875,5177.0566,1661.857,2949.7083,-35.93459,1850,1,2,-2,0,3,7775.72
2.317837,3976.516,3780.8958,1142.903,278.62595,1780,5,3,-2,0,2,8002.21
0.56612474,1862.3116,-93.96605,463.5465,-79.90231,830,1,5,-2,0,1,2339.76
-13.884109,6055.9683,941.6302,1540.2178,-24.729214,2400,2,2,-2,0,4,6245.11
-0.3156553,2281.1394,800.2981,848.5441,59.2469,730,5,5,-2,0,1,1643.8
8.977697,10857.478,4135.4175,3628.6118,3152.016,1730,5,2,-2,1,3,28409.84
3.776537,6986.5806,3745.333,4112.725,4619.5044,1560,5,2,-2,1,3,17394.57
2.1314638,3005.464,-79.42381,767.5919,2229.841,3000,1,2,-2,1,5,6875.32
0.17284499,3608.0818,21.764626,4425.6064,1788.8707,1200,1,1,-2,1,3,14357.58
-14.582263,6712.8813,64.13261,1822.0431,-48.552666,2800,1,3,-2,0,3,9438.33
0.01135448,7773.0474,629.3071,4552.912,-81.62773,2070,1,2,-2,0,3,15113.43
-1.5545967,9719.899,-29.559443,1644.8906,75.27336,1300,1,2,-2,0,3,9806.39
0.1624081,5305.015,57.063293,2785.6665,5619.9297,1500,2,2,-2,1,3,15495.77
-2.6705174,5685.489,2625.8403,1705.1716,-14.363303,1680,1,2,-2,0,3,6402.59
0.009856977,9420.22,-50.022133,2321.7761,-24.567926,2000,1,3,-2,0,4,16042.49
1.009277,1179.4146,1878.4336,590.445,1836.5701,800,5,5,-2,1,0,7939.72
0.27062637,1173.4254,953.82574,623.98785,1046.8893,720,5,5,-2,1,1,3560.35
-1.1793184,6604.631,-105.89475,486.07175,-144.37878,1590,3,2,-2,0,3,11695.43
7.0301476,8853.728,1114.0698,4428.9233,2689.5735,1700,7,2,-2,1,3,18365.53
-0.012449338,5261.94,1582.2587,2136.7688,79.26803,2100,1,3,-2,0,3,9601.52
2.2603848,11770.911,8866.256,2054.2314,4093.4639,3200,5,2,4,1,4,29760.55
3.8728054,4082.2617,1501.1202,3318.777,2202.0596,1310,5,2,-2,1,2,12368.51
0.78138345,5636.213,-49.41284,471.14087,-59.150608,3000,1,2,-2,0,4,6471.88
0.1327966,4064.9214,-6.4990077,472.57065,32.122414,1300,2,2,-2,0,3,5646.76
0.30974257,2879.7122,2367.2017,1478.7792,2684.203,800,5,4,-2,1,1,11287.27
0.067989685,2527.3816,-24.91796,846.96747,219.22316,680,1,5,-2,0,1,3321.29
0.44843802,5998.4824,22.907837,2363.3318,15.794057,1350,1,2,-2,0,4,10206.03
-0.3100324,6596.886,178.7281,1282.8767,-38.405575,1100,1,2,-2,0,2,8061.48
12.025101,9450.565,-57.764175,6420.286,-56.760834,3490,1,2,-2,0,5,20430.91
12.140159,4839.0044,-1.1793479,3310.099,552.28,1700,1,2,-2,0,3,9553.97
0.528755,4170.5454,4924.747,1310.2499,2126.162,900,5,1,-2,1,2,10346.43
-1.4000862,5076.798,5.746309,1302.3745,3169.8784,1730,1,3,-2,1,3,10597.06
-0.16269077,692.58875,-111.45973,864.1103,-11.025716,780,1,5,-2,0,1,2232.31
-24.555754,10129.838,93.73084,1950.1393,52.733723,4850,1,2,-2,0,4,12281.37
0.8157421,13355.35,8.538059,4157.744,-26.651731,2700,1,2,-2,0,4,26997.01
3.974293,6088.395,66.14295,2038.3593,65.234406,2800,3,2,-2,0,4,9876.41
-3.5960166,10124.206,180.48682,2115.552,-1.0793786,3200,1,2,-2,0,6,13440.5
0.5018343,3344.6274,1456.0675,-166.12,-19.126755,1460,1,1,-2,0,2,3159.05
-0.35430706,6072.2603,97.23491,2809.89,4580.0825,1350,5,5,-2,1,3,15986.35
0.7382579,4297.426,1206.3358,3252.352,1836.1832,900,5,2,-2,1,3,8291.56
0.25856206,4215.606,480.47104,731.3834,1056.6654,1450,5,1,-2,1,3,5600.36
0.5315576,2426.9673,-334.43643,1082.0873,1917.812,1600,7,2,-2,1,2,9306.81
0.42860407,3383.1826,16.457087,930.9156,981.0506,2100,3,2,-2,1,3,4369.03
0.9318779,2269.1162,4603.4663,1129.5674,1231.8801,990,5,3,-2,1,2,10247.95
85561.81,18598.033,7.4672217,6260.866,-178.18156,4200,1,2,5,0,5,28085.3
-0.19179885,1672.8723,-55.965157,632.4634,-14.464525,800,1,4,-2,0,1,2410.33
-0.039586663,3274.4312,6.0695763,8.399316,17.381147,1250,2,3,-2,0,3,5999.02
1.0673882,5780.3047,7272.0376,4262.302,4143.5273,1700,5,1,-2,1,3,26149.41
0.73030084,6289.9907,1873.0452,2783.9207,28.863829,990,1,2,-2,0,3,10936.03
0.43148777,6927.637,-38.857887,791.0467,24.104734,1280,1,2,-2,0,3,7223.36
0.18122475,1699.1093,5093.547,2891.324,1206.6533,1160,5,2,-2,1,2,10093.2
1.5420794,7283.898,5774.175,1658.4226,1697.1897,2050,5,2,-2,1,3,16310.33
-0.111433044,4846.609,920.8751,1233.4927,-57.29861,2100,1,2,-2,0,3,6085.25
72.92202,10602.852,-67.20753,4315.2026,78.95121,2000,1,2,7,0,4,16873.74
0.23691697,5309.072,-16.701109,1036.0708,71.657074,900,1,2,-2,0,2,7406.7
1.3050907,8709.042,-108.48633,-446.935,2111.885,3240,1,2,-2,1,3,12289.94
-0.25369337,7677.423,157.88077,5141.6235,-192.15782,2200,2,2,-2,0,4,15000.66
0.982291,4330.491,2130.5332,7555.684,2028.3197,2950,5,3,-2,1,3,15240.25
-0.1252972,4317.026,787.48566,2142.892,1781.6001,1000,1,2,-2,1,3,9547.53
-108.15498,3099.756,2054.0664,501.07025,617.61847,850,5,3,6,1,2,4563.84
-1.7056894,10328.935,1616.0886,3397.5264,167.52449,1200,5,2,-2,0,3,14363.07
-0.36338863,3122.8877,-60.95275,324.81473,84.36041,750,1,4,-2,0,2,4223.45
0.7370252,8824.611,8.945129,1736.7771,-173.62749,3000,1,2,-2,0,5,10925.2
-1.5007359,7729.419,-27.257563,3601.94,2549.5574,2800,1,2,-2,1,4,15683.66
-0.8908836,3780.943,-54.646263,914.3161,-121.50314,1600,3,2,-2,0,3,6013.03
17.283325,9464.547,1681.0662,1054.1602,-8.36225,1800,1,2,-2,0,4,14299.3
-38.00096,6811.541,591.53467,2057.931,3138.9836,1000,7,2,6,1,3,10198.83
1.7152938,9961.342,1318.2256,1758.1477,2012.9724,620,5,5,-2,1,1,16783.98
-0.13328604,2098.6694,-52.400208,513.5996,10.024554,840,1,5,-2,0,1,2816.01
-0.2640281,3555.0254,40.781788,3176.8057,2038.3947,1550,1,2,-2,1,4,5669.7
0.29234058,5084.5386,-48.46515,765.63086,-106.3808,900,3,4,-2,0,2,4313.47
0.121161036,3678.0889,-5.4908705,1880.5763,-85.40527,1000,1,2,-2,0,2,2847.35
0.2631939,1284.7855,1794.5393,647.6975,1315.6488,900,5,5,-2,1,2,9647.77
1.1415842,5630.987,220.57088,170.79572,85.01064,410,1,1,-2,0,2,3313.85
20.754574,10392.129,1097.7756,-438.8042,7144.5283,2600,7,2,-2,1,3,17924.62
-1.3792273,6728.693,-30.066792,5108.274,-17.719547,750,1,3,-2,0,2,14389.26
-0.26838735,1647.5168,-62.631195,597.6902,-4.969431,770,1,2,-2,0,2,4799.92
0.21243997,4657.8105,1308.9675,1531.753,164.50241,2100,1,2,-2,0,3,4505.26
-0.015700463,1459.5,760.1447,2593.6667,1183.7418,600,5,4,-2,1,1,7883.32
0.8399665,3536.012,11.804877,3011.3328,-123.789856,1700,1,2,1,0,3,7601.14
0.6746425,4282.5,-110.309074,4105.3325,6263.377,950,-2,5,-2,1,2,19098.24
-0.15397482,3667.6453,806.7676,1882.5731,1830.3795,1490,5,2,-2,1,2,8131.62
6.390987,4511.461,-58.5483,835.1488,23.292635,1300,1,4,-2,0,3,8384.53
-6.3551226,13981.7295,7307.159,8915.075,-110.45391,2750,5,2,-2,0,3,35074.26
-0.31920075,5475.4443,387.72708,4845.176,2138.0535,1800,1,2,-2,1,2,12544.46
0.09260388,3868.8076,152.00699,544.3205,-16.548723,2110,1,3,-2,0,4,8639.34
-1.5275598,5290.872,-34.76079,-272.1986,-129.74081,1040,1,2,-2,0,2,6662.68
-0.4967813,5594.443,1.6473031,1107.6672,2.438165,2130,1,2,-2,0,4,5767.67
2.3577576,7315.5073,-29.670464,1188.0974,1.8516192,2310,1,2,-2,0,3,8885.65
1.0516394,1137.166,-52.37462,681.5957,995.10846,450,1,5,-2,1,1,3267.43
0.35916454,4823.5845,71.478096,3291.8188,39.18642,790,1,3,-2,0,3,6662.35
1.0402856,3784.4436,27.429676,1616.6643,-49.224815,1200,1,3,-2,0,3,7773.92
0.2359368,3134.5574,566.137,3.134663,1283.5078,1440,1,2,-2,1,3,5832.43
1.2686676,3717.0852,-32.320717,1864.7731,-33.025906,1700,1,2,-2,0,3,6529.13
-3.7464244,11630.035,6188.588,368.8525,-13.888497,1660,5,2,-2,0,4,22191.82
2.8441756,5170.768,-2.9239972,1880.129,4552.5625,1780,-2,2,-2,1,5,12519.67
0.18423541,3120.1086,-50.308025,673.8456,7376.2783,1230,-2,5,-2,1,3,12216.62
-7.205952,12406.92,4.871523,1665.388,51.37671,2190,1,2,-2,0,4,16675.2
-1.2844415,8443.871,7744.151,2700.041,3395.3455,1500,5,2,-2,1,3,17928.34
-0.025676034,1308.7971,524.8394,585.82697,1357.9819,900,5,5,-2,1,2,4604.95
-8.191597,5926.299,12060.551,666.623,5083.013,1400,5,2,-2,1,3,25149.84
0.42128366,5835.6216,-45.604427,86.41448,51.21782,1120,1,2,-2,0,2,6160.44
2.9680476,5906.1416,3010.3757,6553.5923,4365.8813,2700,5,2,-2,1,4,20644.55
-7.29412,9471.326,-106.823235,6716.914,47.47113,2800,1,2,-2,0,5,20508.19
1.8940212,2903.275,1104.0883,975.1954,-52.927147,1150,1,2,-2,0,3,3992.55
1.0611149,4167.2754,23.236645,1274.0972,-221.47064,1500,1,2,-2,0,4,2923.42
-20.20409,7102.058,-51.063354,737.90796,88.10422,5000,1,2,-2,0,6,3003.69
0.45840222,4408.4995,4496.129,1822.5471,3751.3977,1220,5,1,-2,1,3,16984.85
0.43952334,2282.9421,-36.032604,394.91913,36.94226,1230,1,5,-2,0,2,4533.87
3.109834,8235.529,51.655117,1442.6353,-23.833538,1400,1,2,-2,0,3,16923.95
0.34794694,929.2277,488.147,386.16345,982.6143,380,5,5,-2,1,1,2381.75
1.0927261,2759.5947,-30.232819,1085.4807,-207.99564,600,1,5,-2,0,0,1383.04
0.07187408,3938.2883,23.978172,1530.0474,42.934845,1100,1,3,-2,0,2,5962.78
8.170798,4184.867,234.57808,1753.8466,3995.7754,1400,1,2,-2,1,3,11146.39
0.004683767,3256.4138,-58.336273,1020.3701,64.52149,1200,1,2,-2,0,0,3711.15
0.96509546,1777.7467,1792.4377,625.4666,-75.66452,600,5,5,-2,0,2,5464.93
0.60521257,4242.6113,-22.49906,-143.9633,-5.48973,1220,3,2,-2,0,3,9161.21
